0,1,2,3,4,5,6,7,8,9,10,11,12
59.883,1280,1793,481774,6965881,0,7447655,56000,25,480,360,162520,8.797
107.443,480,3220,671936,3625932,0,4297868,109000,12,1280,720,216820,3.928
143.03334,176,1716,56405,856907,0,913312,109000,24,1280,720,219480,9.005
282.56,640,7065,4966509,14806840,0,19773349,242000,24,176,144,221152,1.092
1768.9417,176,21227,1382103,11034284,0,12416387,5000000,15,1280,720,225792,20.205
189.956,320,5694,580292,4911734,0,5492026,242000,24,640,480,218192,3.78
274.541,480,8228,802625,3994697,0,4797322,820000,29.97,1920,1080,216820,6.176
750.433,1280,10112,3852576,70635013,0,74487589,109000,24,176,144,165700,2.548
222.53334,480,6676,2821722,11099102,0,13920824,5000000,25,640,480,217336,3.992
64.933,320,975,318954,1603007,0,1921961,539000,25,320,240,217080,3.044
750.433,1280,10112,3852576,70635013,0,74487589,109000,15,176,144,165700,2.176
42.2,480,1056,216154,1306770,0,1522924,5000000,12,1920,1080,216820,3.748
34.168,480,1021,238485,559745,0,798230,109000,29.97,176,144,165700,0.84
440.967,320,13230,2444863,13079542,0,15524405,109000,29.97,1280,720,219656,11.141
473,320,11826,1419320,8047423,0,9697521,109000,29.97,480,360,220808,5.312
368.32,640,9208,869558,470067,0,1339625,820000,29.97,480,360,221152,3.336
33.09,320,456,101794,1052937,0,1154731,5000000,12,640,480,219480,7.4
286.995,480,6882,2285153,15944803,0,18229956,56000,29.97,176,144,216820,2.128
254.922,480,7636,918325,7387906,0,8306231,820000,29.97,320,240,221160,3.46
189.956,320,5694,580292,4911734,0,5492026,820000,24,640,480,218664,1.148
59.883,1280,1793,481774,6965881,0,7447655,5000000,29.97,320,240,158112,5.328
440.967,320,13230,2444863,13079542,0,15524405,820000,15,480,360,219656,2.9
49.178333,176,344,33046,300986,0,334032,3000000,29.97,320,240,221160,3.732
426.945,1280,12795,11297544,45523691,0,56821235,242000,24,176,144,219480,5.472
384.451,640,11523,2839955,28225248,0,31065203,242000,15,320,240,217568,3.504
448.575,1280,13441,9132637,105950761,0,115083398,5000000,15,1280,720,217080,6.944
52.68,480,1318,870136,1579497,0,2449633,109000,15,480,360,139940,2.664
37.011665,1280,1109,1899633,10866846,0,12766479,242000,12,1920,1080,219480,10.277
473,320,11826,1419320,8047423,0,9697521,539000,15,640,480,220900,16.161
59.883,1280,1793,481774,6965881,0,7447655,3000000,25,1280,720,161976,4.972
33.09,320,456,101794,1052937,0,1154731,242000,25,1920,1080,219480,14.377
69.93833,176,839,47521,448322,0,495843,242000,29.97,1280,720,221152,6.32
1140.349,1280,34208,20478926,320859863,0,341338789,109000,29.97,480,360,219480,12.289
750.433,1280,10112,3852576,70635013,0,74487589,820000,12,320,240,170932,4.016
157.80167,1280,3945,5611970,51306874,0,56918844,242000,29.97,176,144,216020,4.16
69.93833,176,839,47521,448322,0,495843,242000,25,480,360,221152,1.936
37.011665,1280,1109,1899633,10866846,0,12766479,820000,12,1920,1080,219480,34.85
157.80167,1280,3945,5611970,51306874,0,56918844,109000,15,480,360,216020,8.529
69.933,320,1050,349781,2035796,0,2385577,5000000,12,320,240,219656,7.368
255.28,320,6382,611474,7374864,0,7986338,56000,15,320,240,216820,2.588
143.03334,176,1716,56405,856907,0,913312,539000,29.97,1920,1080,219480,19.553
130.35667,176,1564,64483,825054,0,889537,820000,25,640,480,134492,14.289
69.93833,176,839,47521,448322,0,495843,539000,29.97,320,240,221152,1.536
157.891,480,4733,1776729,6254165,0,8030894,56000,25,320,240,219464,3.072
326.583,640,8163,1868804,41239444,0,43108248,109000,15,176,144,212580,1.92
274.541,480,8228,802625,3994697,0,4797322,539000,15,1920,1080,216064,7.56
473,320,11826,1419320,8047423,0,9697521,820000,24,640,480,220900,9.537
368.32,640,9208,869558,470067,0,1339625,56000,29.97,640,480,221152,3.984
69.93833,176,839,47521,448322,0,495843,242000,15,1280,720,221152,1.264
74.535,176,894,23996,491276,0,515272,56000,29.97,1920,1080,632772,38.466
452.689,320,2579,207037,3566163,0,3773200,820000,29.97,640,480,254616,21.381
216.55,320,6491,1789334,6091735,0,7881069,242000,25,320,240,193676,2.864
286.995,480,6882,2285153,15944803,0,18229956,820000,12,1920,1080,216820,7.252
316.95166,176,3803,111850,2082902,0,2194752,820000,29.97,480,360,165700,0.576
34.168,480,1021,238485,559745,0,798230,109000,25,640,480,165700,4.616
476.957,1280,14305,3487520,79210885,0,82698405,3000000,12,1280,720,165700,14.481
67.583336,176,792,47585,385164,0,432749,242000,15,1280,720,219480,3.784
714.371,1280,21407,14532530,43720516,0,58253046,56000,15,1920,1080,671480,29.31
239.14166,480,5978,1406751,13545526,0,14952277,5000000,15,176,144,106160,2.056
645.84,320,16146,1081321,6660941,0,7742262,242000,24,640,480,219200,13.005
39.055,1920,1170,839251,28416939,0,29256190,5000000,24,320,240,215848,10.257
98.683334,176,1184,48267,636993,0,685260,56000,25,640,480,217852,2.924
49.178333,176,344,33046,300986,0,334032,539000,29.97,1920,1080,663328,53.131
1140.349,1280,34208,20478926,320859863,0,341338789,109000,24,480,360,219480,5.088
274.541,480,8228,802625,3994697,0,4797322,109000,29.97,176,144,216820,0.832
216.55,320,6491,1789334,6091735,0,7881069,242000,24,480,360,205748,1.044
222.53334,480,6676,2821722,11099102,0,13920824,820000,29.97,1280,720,217348,21.557
222.53334,480,6676,2821722,11099102,0,13920824,3000000,29.97,1920,1080,217348,49.711
163.897,320,4913,824159,4646573,0,5470732,56000,12,176,144,219656,0.5
448.575,1280,13441,9132637,105950761,0,115083398,3000000,12,1280,720,217080,6.16
274.541,480,8228,802625,3994697,0,4797322,56000,12,1280,720,317532,9.761
256.20834,176,3074,302900,1540700,0,1843600,5000000,12,320,240,219480,1.248
42.2,480,1056,216154,1306770,0,1522924,5000000,25,480,360,216820,0.988
270.655,640,8117,1912240,20178890,0,22091130,242000,25,480,360,219480,11.897
86.486,640,2593,819680,3029350,0,3849030,242000,29.97,640,480,219656,5.224
127.221664,1920,3050,3818903,45174992,0,48993895,5000000,12,640,480,217544,34.366
255.28,320,6382,611474,7374864,0,7986338,539000,25,640,480,216820,18.705
860.056,1280,25773,12989828,276022270,0,289012098,539000,24,480,360,262272,15.465
222.53334,480,6676,2821722,11099102,0,13920824,109000,12,640,480,217348,6.488
43.827,320,1104,137210,1354404,0,1491614,539000,25,1280,720,297128,41.187
217.518,480,6520,406683,1851539,0,2258222,820000,12,320,240,217080,3.8
906.5983,176,10879,597549,5760936,0,6358485,5000000,12,480,360,165668,3.816
339.667,640,10191,10121223,820261,0,10941484,820000,24,176,144,219480,1.848
316.95166,176,3803,111850,2082902,0,2194752,242000,12,320,240,165700,2.408
39.055,1920,1170,839251,28416939,0,29256190,56000,12,1920,1080,216020,10.685
304.927,320,7623,833754,4286526,0,5120280,242000,12,320,240,216820,1.644
225.08,480,5628,1873408,13275961,0,15149369,539000,15,480,360,216820,4.128
64.933,320,975,318954,1603007,0,1921961,56000,24,320,240,217080,1.6
395.44,1280,9886,5073258,74605061,0,79678319,242000,29.97,320,240,221160,3.96
74.535,176,894,23996,491276,0,515272,5000000,25,1920,1080,219200,12.241
368.32,640,9208,869558,470067,0,1339625,242000,24,1920,1080,604768,22.629
52.68,480,1318,870136,1579497,0,2449633,820000,12,1920,1080,139940,6.932
304.927,320,7623,833754,4286526,0,5120280,56000,25,1920,1080,216820,5.12
157.891,480,4733,1776729,6254165,0,8030894,109000,24,480,360,219464,5.78
326.583,640,8163,1868804,41239444,0,43108248,3000000,24,1920,1080,212772,14.109
204.938,480,3280,1451634,6166260,0,7617894,820000,29.97,640,480,89736,1.128
316.95166,176,3803,111850,2082902,0,2194752,242000,12,320,240,165700,3.452
340.424,320,4081,1168939,9234909,0,10403848,3000000,29.97,176,144,221152,0.972
326.58832,1920,7830,16603953,228322925,0,244926878,242000,25,176,144,218932,8.557
379.32,480,9484,3392479,5235193,0,8627672,242000,29.97,480,360,219464,3.436
177.33333,176,2128,100969,1089548,0,1190517,820000,24,640,480,163632,0.752
107.443,480,3220,671936,3625932,0,4297868,539000,24,1280,720,324320,35.882
217.518,480,6520,406683,1851539,0,2258222,3000000,24,320,240,217080,2.24
581.233,480,17438,10151572,11352574,0,21504146,539000,25,1280,720,218932,20.221
225.08,480,5628,1873408,13275961,0,15149369,242000,12,1920,1080,216820,3.376
440.967,320,13230,2444863,13079542,0,15524405,539000,15,176,144,219656,0.636
42.2,480,1056,216154,1306770,0,1522924,109000,12,176,144,216820,1.88
1768.9417,176,21227,1382103,11034284,0,12416387,56000,25,1280,720,228556,1.448
255.28,320,6382,611474,7374864,0,7986338,242000,12,1920,1080,216820,6.66
145.01167,1920,4346,4106960,31015916,0,35122876,3000000,24,176,144,79400,7.372
52.68,480,1318,870136,1579497,0,2449633,56000,12,1280,720,320020,10.585
69.93833,176,839,47521,448322,0,495843,539000,25,1280,720,221152,1.26
906.5983,176,10879,597549,5760936,0,6358485,539000,25,320,240,165668,4.492
177.33333,176,2128,100969,1089548,0,1190517,820000,29.97,320,240,163064,1.96
49.178333,176,344,33046,300986,0,334032,539000,12,480,360,221160,1.16
204.938,480,3280,1451634,6166260,0,7617894,820000,24,1280,720,83548,12.809
69.933,320,1050,349781,2035796,0,2385577,5000000,29.97,1920,1080,609612,153.146
127.221664,1920,3050,3818903,45174992,0,48993895,56000,15,480,360,217348,7.88
107.443,480,3220,671936,3625932,0,4297868,56000,15,480,360,216820,2.244
473,320,11826,1419320,8047423,0,9697521,539000,24,1920,1080,220900,5.068
49.178333,176,344,33046,300986,0,334032,242000,25,320,240,221160,1.196
95.462,640,2862,886496,8770159,0,9656655,109000,29.97,480,360,221160,9.633
440.967,320,13230,2444863,13079542,0,15524405,109000,25,1280,720,219656,2.492
107.443,480,3220,671936,3625932,0,4297868,242000,29.97,640,480,216820,14.697
1140.349,1280,34208,20478926,320859863,0,341338789,109000,12,176,144,219480,5.108
440.967,320,13230,2444863,13079542,0,15524405,5000000,25,176,144,219656,2.752
204.938,480,3280,1451634,6166260,0,7617894,56000,25,1920,1080,98796,20.717
448.575,1280,13441,9132637,105950761,0,115083398,820000,12,1920,1080,217080,9.869
273.816,1920,6843,6190779,47579961,0,53770740,5000000,15,176,144,219656,5.876
286.995,480,6882,2285153,15944803,0,18229956,5000000,12,176,144,216820,1.076
107.443,480,3220,671936,3625932,0,4297868,820000,25,320,240,216820,1.112
750.433,1280,10112,3852576,70635013,0,74487589,820000,25,1920,1080,165700,12.057
107.443,480,3220,671936,3625932,0,4297868,539000,25,320,240,216820,6.004
385.052,1280,9232,16244376,5023129,0,21267505,242000,12,320,240,219480,2.312
290.01666,176,3478,119325,1794184,0,1913509,5000000,12,480,360,139940,14.137
906.5983,176,10879,597549,5760936,0,6358485,242000,24,320,240,165668,0.4
286.995,480,6882,2285153,15944803,0,18229956,820000,12,480,360,216820,5.404
270.655,640,8117,1912240,20178890,0,22091130,820000,24,480,360,219480,2.14
49.178333,176,344,33046,300986,0,334032,109000,12,480,360,221152,1.08
316.95166,176,3803,111850,2082902,0,2194752,3000000,24,176,144,165700,1.072
39.055,1920,1170,839251,28416939,0,29256190,539000,25,640,480,215940,18.913
490.6,480,12266,1448177,16976151,0,18424328,3000000,29.97,320,240,219480,3.452
204.938,480,3280,1451634,6166260,0,7617894,3000000,29.97,176,144,82472,1.924
239.14166,480,5978,1406751,13545526,0,14952277,539000,29.97,1280,720,112884,3.168
426.945,1280,12795,11297544,45523691,0,56821235,109000,29.97,1920,1080,219480,38.722
385.052,1280,9232,16244376,5023129,0,21267505,539000,12,176,144,219480,1.768
274.541,480,8228,802625,3994697,0,4797322,539000,29.97,320,240,216820,5.984
255.28,320,6382,611474,7374864,0,7986338,242000,15,1280,720,216820,4.884
52.68,480,1318,870136,1579497,0,2449633,56000,15,1280,720,140080,11.841
304.927,320,7623,833754,4286526,0,5120280,242000,24,1920,1080,216820,12.189
290.01666,176,3478,119325,1794184,0,1913509,5000000,29.97,1280,720,130204,8.317
52.68,480,1318,870136,1579497,0,2449633,242000,25,320,240,140080,4.612
255.28,320,6382,611474,7374864,0,7986338,820000,15,640,480,216820,0.976
64.933,320,975,318954,1603007,0,1921961,820000,15,176,144,217080,2.824
77.233,480,2318,182297,3510033,0,3692330,3000000,15,640,480,219480,22.125
64.933,320,975,318954,1603007,0,1921961,820000,12,320,240,217080,0.4
110.966995,480,3330,529627,4978664,0,5508291,539000,29.97,320,240,216820,3.708
203.198,320,6078,853613,5225468,0,6079081,820000,15,1920,1080,221160,7.908
167.39166,1280,4017,4369420,41819887,0,46189307,109000,29.97,480,360,219656,11.537
59.883,1280,1793,481774,6965881,0,7447655,5000000,12,640,480,162972,28.79
77.233,480,2318,182297,3510033,0,3692330,242000,24,1280,720,219480,15.769
176.901,480,4420,393395,202954,0,596349,3000000,29.97,176,144,218932,0.604
63.667,640,956,1259657,6480438,0,7740095,109000,15,640,480,219656,8.877
311.1,176,3733,127552,2066350,0,2193902,109000,29.97,176,144,221160,1.464
143.03334,176,1716,56405,856907,0,913312,539000,15,480,360,219480,4.628
452.689,320,2579,207037,3566163,0,3773200,820000,24,1920,1080,248092,29.198
385.052,1280,9232,16244376,5023129,0,21267505,820000,25,176,144,219480,2.448
1140.349,1280,34208,20478926,320859863,0,341338789,5000000,25,1920,1080,219480,9.977
714.371,1280,21407,14532530,43720516,0,58253046,56000,25,176,144,164736,3.588
368.32,640,9208,869558,470067,0,1339625,3000000,29.97,1920,1080,221152,4.72
49.178333,176,344,33046,300986,0,334032,242000,12,1280,720,221160,0.816
86.486,640,2593,819680,3029350,0,3849030,109000,29.97,176,144,219656,1.272
326.583,640,8163,1868804,41239444,0,43108248,3000000,29.97,320,240,213080,4.608
273.816,1920,6843,6190779,47579961,0,53770740,539000,25,176,144,219656,5.048
385.052,1280,9232,16244376,5023129,0,21267505,5000000,15,320,240,219480,2.356
1768.9417,176,21227,1382103,11034284,0,12416387,242000,25,1280,720,309432,23.705
458.625,640,13746,5308581,24350943,0,29659524,3000000,25,480,360,216820,1.68
273.816,1920,6843,6190779,47579961,0,53770740,109000,12,1920,1080,647640,26.174
290.01666,176,3478,119325,1794184,0,1913509,820000,15,320,240,133356,2.74
906.5983,176,10879,597549,5760936,0,6358485,539000,12,176,144,165668,1.48
384.451,640,11523,2839955,28225248,0,31065203,109000,29.97,320,240,217828,1.592
316.95166,176,3803,111850,2082902,0,2194752,820000,24,1920,1080,165700,22.269
222.53334,480,6676,2821722,11099102,0,13920824,56000,15,176,144,217348,1.884
384.451,640,11523,2839955,28225248,0,31065203,109000,25,176,144,217828,1.544
1140.349,1280,34208,20478926,320859863,0,341338789,242000,12,320,240,219480,3.708
43.827,320,1104,137210,1354404,0,1491614,5000000,12,176,144,218932,0.532
395.44,1280,9886,5073258,74605061,0,79678319,109000,29.97,1920,1080,221160,35.882
157.891,480,4733,1776729,6254165,0,8030894,5000000,12,640,480,219464,15.361
33.09,320,456,101794,1052937,0,1154731,109000,24,1920,1080,219480,3.836
395.44,1280,9886,5073258,74605061,0,79678319,539000,12,480,360,221160,2.276
131.76,640,3294,945865,778937,0,1724802,242000,15,480,360,221152,2.82
250.017,320,7494,856855,3926589,0,4783444,5000000,25,320,240,218900,0.78
52.68,480,1318,870136,1579497,0,2449633,3000000,24,640,480,140080,13.689
645.84,320,16146,1081321,6660941,0,7742262,3000000,24,1280,720,218932,10.665
143.03334,176,1716,56405,856907,0,913312,5000000,24,1920,1080,219480,3.804
69.933,320,1050,349781,2035796,0,2385577,820000,12,320,240,219656,0.428
458.625,640,13746,5308581,24350943,0,29659524,5000000,12,1920,1080,216820,7.276
1140.349,1280,34208,20478926,320859863,0,341338789,539000,29.97,176,144,219480,7.724
290.01666,176,3478,119325,1794184,0,1913509,56000,15,480,360,136600,3.868
69.933,320,1050,349781,2035796,0,2385577,3000000,12,320,240,219656,0.424
59.883,1280,1793,481774,6965881,0,7447655,242000,25,176,144,155028,3.868
131.76,640,3294,945865,778937,0,1724802,539000,29.97,480,360,221152,4.02
74.535,176,894,23996,491276,0,515272,242000,24,480,360,219200,2.072
216.55,320,6491,1789334,6091735,0,7881069,5000000,25,640,480,209716,1.504
77.233,480,2318,182297,3510033,0,3692330,539000,25,480,360,219480,12.785
63.667,640,956,1259657,6480438,0,7740095,109000,24,480,360,219656,7.692
391.08,640,9778,9023743,2261252,0,11284995,242000,29.97,176,144,219480,1.54
290.01666,176,3478,119325,1794184,0,1913509,56000,12,320,240,123240,0.864
176.901,480,4420,393395,202954,0,596349,5000000,25,640,480,218932,3.756
39.055,1920,1170,839251,28416939,0,29256190,56000,29.97,480,360,215848,13.417
95.462,640,2862,886496,8770159,0,9656655,3000000,29.97,176,144,221160,3.312
34.168,480,1021,238485,559745,0,798230,5000000,15,176,144,165700,1.96
167.39166,1280,4017,4369420,41819887,0,46189307,5000000,12,480,360,219656,4.084
1768.9417,176,21227,1382103,11034284,0,12416387,56000,15,640,480,238992,5.848
458.625,640,13746,5308581,24350943,0,29659524,109000,24,1280,720,216820,6.952
490.6,480,12266,1448177,16976151,0,18424328,109000,24,320,240,219480,4.196
311.1,176,3733,127552,2066350,0,2193902,56000,12,480,360,221160,1.1
217.518,480,6520,406683,1851539,0,2258222,109000,29.97,640,480,217080,5.68
426.945,1280,12795,11297544,45523691,0,56821235,109000,12,640,480,219480,3.62
176.901,480,4420,393395,202954,0,596349,539000,24,1280,720,218932,10.141
64.933,320,975,318954,1603007,0,1921961,56000,15,480,360,217080,0.544
95.462,640,2862,886496,8770159,0,9656655,242000,25,320,240,221160,4.832
282.56,640,7065,4966509,14806840,0,19773349,242000,24,176,144,220900,2.548
581.233,480,17438,10151572,11352574,0,21504146,109000,24,176,144,218932,2.344
69.93833,176,839,47521,448322,0,495843,56000,29.97,1280,720,221152,7.072
458.625,640,13746,5308581,24350943,0,29659524,820000,25,640,480,216820,12.345
473,320,11826,1419320,8047423,0,9697521,820000,24,1920,1080,220900,36.414
42.2,480,1056,216154,1306770,0,1522924,242000,25,320,240,216820,2.188
440.967,320,13230,2444863,13079542,0,15524405,3000000,24,480,360,219656,3.3
69.93833,176,839,47521,448322,0,495843,820000,12,1920,1080,221152,6.288
368.32,640,9208,869558,470067,0,1339625,3000000,25,320,240,221152,0.836
239.14166,480,5978,1406751,13545526,0,14952277,820000,15,1920,1080,114584,8.457
106.765,1280,2669,4427240,6911026,0,11338266,5000000,12,1280,720,219480,9.949
69.93833,176,839,47521,448322,0,495843,56000,24,1280,720,309784,13.461
290.01666,176,3478,119325,1794184,0,1913509,109000,12,640,480,131184,4.228
1140.349,1280,34208,20478926,320859863,0,341338789,56000,15,176,144,219480,5.028
714.371,1280,21407,14532530,43720516,0,58253046,242000,15,320,240,164888,5.164
645.84,320,16146,1081321,6660941,0,7742262,56000,29.97,176,144,219200,0.636
107.443,480,3220,671936,3625932,0,4297868,56000,24,1280,720,216820,15.525
110.966995,480,3330,529627,4978664,0,5508291,3000000,25,320,240,216820,4.448
130.35667,176,1564,64483,825054,0,889537,242000,29.97,320,240,29164,1.46
645.84,320,16146,1081321,6660941,0,7742262,820000,12,1280,720,218932,3.696
127.221664,1920,3050,3818903,45174992,0,48993895,539000,29.97,480,360,217544,7.608
33.09,320,456,101794,1052937,0,1154731,820000,12,640,480,219480,1.048
64.933,320,975,318954,1603007,0,1921961,109000,29.97,1280,720,296540,20.125
