0,1,2,3,4,5,6,7,8
-118.32,33.93,37,2379,462,1327,445,4.25,172100
-118.98,35.38,28,1171,299,1193,273,0.8639,49400
-119.25,34.27,35,2532,407,1338,422,4.7727,219000
-121.27,38.62,13,2321,539,1066,497,2.7652,95600
-118.36,33.79,34,5166,704,2071,668,8.3609,500001
-117.89,34.08,25,2115,489,1107,477,3.1949,207400
-120.66,35.5,19,1861,364,1040,363,3.3125,163900
-119.79,36.7,23,1731,363,1210,341,1.3922,49500
-122.53,37.9,44,2846,551,1232,537,3.8839,327200
-122.24,37.81,52,1490,238,634,256,6.0302,287300
-117.65,34.09,33,2446,396,1209,412,4.3958,145600
-117.03,32.69,8,2460,397,1784,390,4.5662,175500
-117.32,33.12,25,2670,527,936,461,2.7717,354000
-120.43,34.9,27,2019,354,1029,346,3.5391,144700
-118.43,34.09,27,1613,200,497,197,7.9835,500001
-119.29,36.28,23,1895,340,749,313,2.2333,120100
-118.1,34.12,50,1835,231,636,211,11.6471,500001
-121.06,36.72,23,395,70,166,52,2.2132,100000
-122.46,37.72,52,2951,406,1115,397,6.7228,405200
-117.71,34.06,16,1458,295,912,331,3.625,160400
-118.37,33.85,34,2415,404,1278,414,6.1599,341200
-118.11,33.84,36,1523,263,717,278,4.875,218900
-123.23,39.13,33,1176,211,529,217,3.8958,144000
-117.44,34.09,12,3598,828,2588,781,2.375,113800
-118.3,33.97,42,944,200,567,190,2.6311,124100
-118.61,35.47,13,2267,601,756,276,2.5474,78400
-119.23,34.25,28,26,3,29,9,8.0,275000
-122.29,38.0,16,4986,1081,2805,1016,4.025,173200
-121.79,39.73,8,5690,1189,2887,1077,3.0625,116300
-116.58,33.09,36,992,224,334,126,3.0089,134400
-118.42,34.01,32,1300,356,703,311,3.5667,394000
-118.02,34.02,21,5992,986,2647,969,5.2405,302400
-118.32,33.94,36,1153,224,639,226,4.0,192000
-117.28,33.18,14,676,118,384,126,6.2096,178100
-120.66,35.46,17,3748,609,1860,612,4.5179,225600
-116.97,32.83,17,6659,1402,3183,1378,2.949,117300
-118.56,34.2,35,2273,410,1431,403,4.0789,196700
-118.13,34.01,45,1179,268,736,252,2.7083,161800
-122.26,37.84,42,2555,665,1206,595,2.0804,226700
-117.97,34.07,20,2063,496,1573,468,3.2,157100
-118.32,33.95,44,2023,325,992,326,4.6667,175600
-118.95,35.4,23,4483,894,2136,883,3.6875,101700
-117.92,33.79,26,2737,614,1877,606,2.8622,184300
-118.26,33.95,44,1481,329,999,315,1.5147,94600
-121.33,38.6,25,4260,607,1635,640,6.2817,288200
-122.26,38.11,52,2573,639,1238,529,2.6708,109700
-117.71,34.07,31,1840,380,1187,357,3.8875,129200
-119.95,38.95,8,430,107,36,18,2.625,187500
-118.39,34.17,40,1696,372,835,385,3.6563,222400
-121.87,37.22,17,2825,365,1052,345,8.0595,485000
-122.08,37.64,36,786,133,463,160,3.9338,182700
-117.24,32.98,4,6423,1042,2607,983,7.6348,337000
-121.84,37.29,4,2937,648,1780,665,4.3851,160400
-118.46,34.03,39,1244,283,886,284,3.125,325000
-121.33,38.77,3,20214,3559,8361,3112,4.2259,169300
-122.33,37.97,19,5151,1335,2548,1165,3.3125,158800
-118.53,34.24,24,2718,719,3018,644,2.9076,275300
-122.43,37.78,2,1205,468,577,363,3.6437,275000
-121.92,36.55,37,2190,419,490,300,3.7852,465800
-117.96,33.8,35,1493,267,811,272,5.244,218000
-118.06,34.17,38,2726,398,1059,380,7.2419,410400
-122.46,37.79,52,899,96,304,110,14.2959,500001
-121.62,39.14,41,2183,559,1202,506,1.6902,61500
-121.91,36.97,19,4920,1092,1807,922,3.5112,231900
-117.71,34.12,20,11250,1893,4952,1859,5.6785,239500
-118.09,33.84,23,4412,910,2380,825,4.54,213100
-121.11,38.91,24,2558,423,1149,403,4.0679,190500
-117.25,34.08,30,2981,605,1784,573,2.45,85800
-117.07,32.61,22,5016,1331,3222,1196,2.1441,135500
-121.21,37.8,44,300,72,160,73,2.1786,120800
-120.57,38.2,13,4110,847,1796,706,2.6417,122300
-120.39,38.0,33,2177,404,891,383,3.2119999999999997,105200
-117.24,32.74,45,1718,293,757,329,4.05,284900
-118.94,34.17,16,3746,508,1556,452,6.3303,299400
-122.06,37.63,12,6711,1374,3388,1289,3.8625,208900
-121.97,37.35,36,815,126,353,122,6.3191,258300
-117.4,33.95,43,633,166,292,135,1.1601,121400
-117.1,34.03,24,4144,826,2127,772,2.5172,96000
-122.17,37.78,49,893,177,468,181,3.875,140600
-118.42,34.06,52,1881,334,640,321,6.871,500001
-122.38,40.61,14,4773,1133,2101,1072,1.7227,105000
-117.08,33.11,28,2094,585,1556,563,2.2,127700
-117.7,33.57,4,3283,911,1512,782,3.3125,138500
-121.84,36.59,34,3852,733,1661,696,4.3269,221300
-118.25,34.17,52,1532,292,631,275,5.1242,372900
-122.73,38.46,14,4042,1298,2323,1158,2.0651,135400
-121.35,38.51,29,2337,391,1054,352,4.2206,157700
-118.2,33.94,43,1934,511,1895,493,2.5029,159700
-122.31,40.75,18,1411,330,494,227,1.4911,75800
-121.42,38.54,29,2358,493,1071,470,2.925,94300
-118.4,34.19,35,1631,356,862,368,3.6007,261800
-121.9,37.31,52,2125,431,1014,443,5.8186,281100
-119.17,34.19,28,1444,508,2145,437,1.6964,175000
-118.08,33.77,26,3083,806,960,723,1.9074,68500
-120.62,36.99,32,2455,508,1344,492,1.9732,69400
-116.95,33.79,8,10997,2205,5060,1949,2.1979,95300
-118.15,33.78,12,4436,1133,2176,1002,3.5812,198600
-122.25,37.79,52,902,237,846,227,3.625,125000
-117.24,32.73,37,2260,354,809,351,5.9113,388300
-118.21,33.9,41,941,233,973,253,1.9583,102300
-116.8,33.52,3,830,145,272,104,3.8281,163500
-116.84,33.08,15,2755,519,1474,460,4.0408,225900
-123.32,39.42,22,2085,432,1133,402,2.3906,92600
-118.14,33.95,36,1942,355,891,348,3.6635,282100
-121.98,37.16,42,2533,433,957,398,5.3468,279900
-120.26,37.13,33,1239,250,648,227,2.0278,58800
-116.79,32.84,12,4281,786,1891,721,3.5769,231800
-121.5,38.61,5,1395,373,638,322,2.6745,225000
-121.43,38.52,30,3657,945,2925,899,1.3927,78300
-118.13,34.16,52,1872,357,984,364,4.0,250400
-118.03,33.97,36,1601,290,715,284,4.8152,232400
-121.84,39.73,52,857,232,520,198,0.987,112500
-122.04,38.25,38,1214,244,632,254,2.8438,94200
-121.96,37.06,16,1321,224,650,206,6.3258,390000
-121.97,37.53,26,2506,387,1273,406,5.4299,236400
-116.98,32.72,15,4209,680,1914,641,4.5135,158300
-122.27,37.77,23,5679,1270,2690,1151,4.7695,291700
-118.42,34.03,44,904,176,358,158,3.3542,344200
-117.41,33.97,24,950,183,383,182,3.0694,125000
-121.27,37.88,43,968,249,664,240,1.6458,83600
-121.22,37.96,31,1484,314,1163,336,2.625,72100
-121.81,38.43,30,1674,297,756,292,3.9286,133100
-119.31,34.7,19,961,218,479,138,3.3438,156300
-116.36,33.78,6,24121,4522,4176,2221,3.3799,239300
-118.05,34.1,30,2143,427,1107,416,4.2321,252200
-121.96,37.52,26,4211,741,2352,734,5.2396,223900
-116.92,32.77,16,2770,406,1269,429,6.6783,275000
-116.97,33.96,12,5876,1222,2992,1151,2.4322,112100
-118.37,34.21,34,2272,558,2164,484,3.7143,175700
-121.96,37.53,23,2215,475,1278,492,4.2955,218800
-118.46,33.77,28,3065,406,1101,391,10.5536,500001
-118.38,33.88,33,1313,244,561,217,5.2999,359400
-118.3,33.91,34,1617,493,1530,500,2.6182,172600
-120.49,37.32,13,3474,927,2149,821,1.9528,85300
-122.11,37.7,19,2693,789,1765,724,2.4206,137500
-118.13,33.86,45,1320,256,645,256,4.4,209500
-118.04,33.95,35,1945,357,1227,359,5.2162,171900
-121.64,39.22,37,1189,248,627,219,3.8611,100000
-121.53,38.57,34,3395,592,1518,627,4.0833,118500
-119.98,36.9,26,1284,239,820,254,2.5833,62300
-117.89,34.1,27,3341,728,1762,679,2.9437,180400
-117.09,32.73,28,3109,594,1559,589,3.5789,120300
-118.1,34.18,39,2321,336,880,339,7.7108,450000
-117.61,33.43,24,2303,399,851,379,3.9875,346500
-117.1,32.68,45,1183,289,900,266,2.4943,99600
-118.21,34.04,47,1306,391,1499,346,2.2788,139600
-117.75,34.05,27,437,108,469,97,1.7206,107500
-121.72,36.81,18,1984,379,1078,359,3.2969,229900
-121.36,38.69,13,6850,1400,4251,1421,3.6989,93300
-121.94,37.25,16,3942,749,1894,737,5.2894,332800
-117.21,32.81,27,1318,216,495,191,5.2837,283800
-122.03,37.6,24,2077,383,1488,389,4.5721,214700
-118.23,33.89,35,1255,344,1782,343,2.1949,95100
-122.23,40.17,21,1401,331,651,299,2.225,64700
-121.31,37.96,52,1938,332,788,320,3.6094,118400
-118.1,33.88,18,8046,1221,4276,1228,6.5515,319600
-117.69,33.6,17,2150,361,1194,335,5.4622,227000
-118.0,33.73,26,2236,280,809,282,6.7395,342800
-121.42,38.64,42,1720,382,1069,362,1.8611,60500
-117.12,33.07,45,1032,235,363,177,3.6389,186600
-118.21,34.65,17,4001,814,2313,756,3.0441,140100
-116.58,32.69,19,4085,876,2133,718,2.9189999999999996,116500
-122.41,37.74,43,1663,330,935,335,4.1552,240900
-118.33,33.86,38,914,176,519,174,6.0335,255400
-118.9,34.41,35,4431,739,2304,720,4.2599,209100
-118.75,34.28,27,1452,251,928,259,4.6908,186600
-121.92,36.62,52,867,199,391,187,2.6713,234600
-118.33,34.18,45,1552,315,785,316,3.7411,235500
-122.89,38.38,16,2017,369,931,336,5.7664,267500
-118.22,34.14,52,1388,271,735,239,3.7404,247700
-117.33,34.07,32,2086,458,1355,412,2.5238,89200
-122.04,37.35,28,1582,264,696,270,5.678,370100
-118.08,33.89,35,1071,290,1412,274,3.1917,114900
-122.45,37.77,52,2191,627,1100,585,3.0409,500000
-121.44,38.63,38,1402,370,970,382,1.6343,71000
-116.62,32.86,18,4115,847,2032,745,4.0159,169100
-118.2,33.98,30,2369,753,3259,770,2.1964,158500
-118.35,34.01,35,3776,733,1583,749,3.5486,332100
-118.09,34.1,27,6010,1532,3620,1445,2.7436,201700
-121.31,37.44,33,69,28,47,14,0.536,112500
-118.3,34.17,17,4041,1169,3309,1117,2.6016,222400
-118.07,33.86,17,3666,562,2104,579,5.6818,338900
-118.07,34.16,39,1804,265,730,276,6.4761,397500
-118.32,34.16,46,2345,453,1031,427,4.3173,278300
-117.13,32.7,38,1445,392,1286,357,1.4632,80200
-122.25,37.86,52,1587,444,878,449,1.7652,336800
-118.37,34.16,25,2450,618,1054,578,3.6375,262500
-121.92,37.33,52,2009,338,841,338,5.5259,295800
-121.96,38.34,15,2857,373,1325,359,6.0252,151700
-118.35,34.16,42,2267,478,1083,458,3.2015,250000
-118.37,34.16,17,4150,1148,1808,1041,3.5051,232400
-119.51,34.4,24,3422,596,1763,601,5.2039,301300
-121.14,39.1,13,1085,227,629,214,5.0389,171500
-117.09,32.76,29,1650,496,882,445,2.2287,140000
-119.94,38.95,25,1789,536,1134,396,2.32,91300
-118.59,34.26,20,8146,1131,3562,1054,7.167000000000001,357100
-118.23,34.22,37,1376,237,618,226,5.9771,431800
-118.12,34.04,35,1038,209,598,190,5.9214,254900
-118.43,33.96,13,1860,345,800,355,5.8864,500001
-118.46,34.23,20,4609,1499,5349,1377,2.7121,169400
-118.62,34.17,32,1491,355,756,296,3.0404,262800
-120.65,37.33,25,1731,311,810,266,4.1058,107600
-118.23,34.12,28,1546,465,974,408,2.2843,183800
-118.19,33.91,43,1531,357,1509,376,2.6354,128100
-117.72,33.61,26,2033,463,618,450,2.5685,80400
-117.47,33.92,18,3869,773,2500,726,3.6583,126100
-118.38,34.18,24,1983,651,2251,574,2.4792,200000
-117.7,34.05,24,2834,470,1815,471,4.7357,162500
-122.41,37.73,33,2789,567,1682,552,3.8643,276200
-122.42,37.6,34,3562,565,1542,563,5.8783,405100
-118.86,34.19,27,1931,261,736,244,6.7805,392900
-118.11,33.75,15,2569,812,785,477,5.4011,346400
-118.43,34.11,27,10806,1440,3511,1352,12.7296,500001
-122.14,37.73,43,2264,390,931,368,3.8125,235100
-117.96,33.6,34,959,230,384,197,5.2333,471400
-122.86,39.08,24,3127,674,1015,448,2.0417,78800
-120.47,34.94,17,1368,308,642,303,1.8633,109400
-122.21,37.77,52,745,153,473,149,2.6765,88800
-117.04,32.68,9,3087,609,1530,556,3.775,125000
-118.39,33.82,30,3433,918,1526,828,4.5817,500001
-118.55,34.19,18,5862,1322,3161,1280,3.1106,170600
-117.92,33.64,25,2224,580,985,516,3.1305,268800
-121.16,38.67,21,6198,1223,2827,1179,3.7796,159000
-117.25,33.39,22,2699,543,1425,491,2.375,137300
-118.37,34.43,11,17339,2866,8721,2803,5.9507,225200
-119.75,36.75,50,1515,294,852,297,1.9955,54200
-119.34,36.21,30,749,214,537,199,0.8229,68400
-117.86,33.79,34,1883,408,1227,424,3.8929,187500
-118.05,33.93,31,894,203,883,190,3.6771,141500
-118.16,34.02,34,1474,511,1962,501,1.8715,139600
-118.31,34.01,50,1463,354,912,293,1.7386,109400
-122.32,37.97,33,1156,190,643,209,4.5,156600
-117.96,34.1,30,2775,657,2847,642,3.2266,141800
-122.4,37.58,26,3281,531,1145,480,6.358,500001
-119.57,37.94,17,346,130,51,20,3.4861,137500
-117.87,34.13,32,1741,373,872,333,3.4219,194500
-122.23,38.09,26,4397,997,2539,965,2.4875,90000
-118.21,33.8,44,1387,280,984,302,4.25,143100
-121.38,38.61,27,2375,537,863,452,3.0086,126900
-117.85,33.74,19,1248,357,1214,328,2.7059,159800
-121.46,38.54,39,1453,324,843,281,1.7692,63900
-120.24,39.35,8,4195,725,291,115,3.4792,180800
-119.25,34.28,36,1530,341,703,317,3.5819,231900
-122.5,37.76,45,1673,377,1078,393,3.3393,272300
-117.65,34.08,35,2621,391,1074,391,4.7176,166400
-122.49,37.86,35,2729,538,969,528,6.7669,500001
-121.82,39.73,33,2242,517,1160,449,1.7426,60300
-122.09,37.71,31,1843,282,749,269,5.2855,253500
-117.19,34.07,40,2374,500,1772,455,2.189,72500
-121.38,38.62,34,2352,610,1127,592,2.2,116500
-117.12,32.73,52,3976,718,1750,769,3.4151,175400
-118.56,34.18,39,1819,291,770,278,5.4088,457300
-117.9,33.65,30,2196,486,1131,460,4.4135,272300
-122.5,37.75,43,2373,481,1247,454,4.0985,283200
-118.28,34.03,26,2107,809,2821,572,0.8440000000000001,350000
-120.83,37.07,16,3736,761,1942,730,2.5598,120200
-117.05,32.57,13,2880,576,2450,567,3.1696,138000
-123.8,39.44,33,2024,459,1019,422,1.9208,93600
-122.09,37.21,15,1969,332,822,324,7.8774,394900
-118.48,34.27,33,2649,449,1303,437,4.9955,216800
-117.94,33.83,20,812,192,494,172,3.25,350000
-122.04,38.28,12,3861,795,2129,806,3.676,135000
-120.86,37.69,5,6660,1217,3012,1087,3.0809,143600
-118.02,33.91,34,2518,429,1309,421,4.7861,210700
-118.46,34.22,35,2288,617,2222,566,2.6299,170700
-118.13,34.11,52,2568,345,1102,345,9.1373,500001
-118.19,34.05,37,349,79,276,64,3.2125,125000
-117.27,33.02,13,5723,1242,2450,1140,4.7179,376700
-118.0,33.88,28,1624,289,755,280,4.7083,268100
-119.03,35.32,12,2721,549,1294,523,2.5575,100200
-117.18,34.48,8,3561,691,2156,659,2.7778,86900
-117.96,33.76,24,1328,290,1012,306,4.2813,189500
-117.1,32.57,14,5058,1299,3662,1193,2.3253,133700
-117.2,33.16,13,4503,1137,3094,1091,2.3159,91600
-117.76,34.71,15,2981,625,1694,540,2.9541,106700
-118.14,34.03,38,1447,293,1042,284,4.1375,211500
-118.41,33.88,40,925,254,371,227,5.2533,500001
-117.8,33.87,16,5954,1281,3107,1209,4.2566,206100
-116.52,33.82,21,10227,2315,3623,1734,2.5212,145200
-121.92,37.32,28,2089,641,1666,587,2.3633,198400
-118.03,33.78,25,3554,528,1600,537,6.6453,270100
-122.48,37.71,29,1048,150,455,152,6.1278,417600
-119.72,36.75,11,4832,993,2190,888,2.6611,74700
-122.58,38.46,15,2936,517,1182,501,3.3981,246900
-118.63,34.18,33,5252,760,2041,730,6.7977,389700
-118.98,35.37,36,1562,398,1223,329,0.9675,47100
-121.03,37.55,32,946,198,624,173,1.9728,97900
-117.84,33.78,24,3817,787,1656,713,4.25,248000
-121.8,37.27,17,3912,737,2693,746,5.0772,221500
-122.03,37.97,20,3968,931,2629,903,2.9915,166700
-122.08,37.64,23,1897,440,1109,418,3.142,179500
-119.25,34.27,46,679,159,382,143,3.5,221200
-122.05,39.34,44,1064,230,494,175,2.875,61500
-117.82,33.75,30,2910,535,1270,489,4.6161,236500
-122.48,37.74,52,2841,517,1372,517,3.9236,335000
-122.73,38.44,28,1073,241,652,238,2.4,146200
-117.68,34.15,4,4082,578,1996,580,6.7813,286300
-122.04,37.54,26,2145,369,1285,377,4.9464,223800
-122.28,38.34,44,1066,190,416,174,3.6389,304000
-118.18,34.63,19,3562,606,1677,578,4.1573,228100
-117.18,34.54,5,3772,619,2097,635,3.8194,98500
-120.93,37.74,37,1956,402,1265,397,2.3023,91900
-115.5,32.75,13,330,72,822,64,3.4107,142500
-117.59,34.03,16,3443,562,2130,564,5.0769,161400
-118.63,34.21,31,3952,647,1762,588,5.5709,244800
-118.18,33.95,39,2121,579,1991,528,2.9094,152200
-121.31,38.66,26,1604,245,751,267,4.7381,140500
-118.95,35.32,29,3480,608,2007,541,3.2738,78700
-118.34,34.02,44,2067,385,1046,441,3.5357,156900
-116.97,32.8,15,3927,1018,2204,977,2.4367,111400
-122.26,37.46,26,5067,750,1996,728,7.0001,500001
-121.32,38.68,25,1252,207,587,217,3.5893,146400
-117.79,34.12,16,2426,426,1319,446,4.8125,224500
-122.52,38.99,16,975,219,337,155,1.6607,77800
-117.09,32.91,16,2005,266,827,270,7.0546,282200
-120.99,37.8,32,2564,513,1198,459,2.9083,113400
-122.24,37.43,36,2410,361,934,377,7.652,500001
-117.73,34.07,34,4038,725,2716,759,4.1339,135000
-118.58,34.22,35,2560,441,1428,468,5.6345,228200
-122.72,38.48,23,2296,356,902,334,6.0298,289100
-117.36,33.18,26,5550,1153,2372,1058,2.5509,181800
-118.97,37.64,14,2284,622,342,137,3.0921,87500
-122.15,37.45,52,568,91,219,75,6.1575,500001
-119.79,36.85,11,2596,619,1765,539,1.9511,54000
-119.81,36.73,50,772,194,606,167,2.2206,59200
-122.53,37.88,25,4921,866,1913,834,6.8742,413100
-119.75,34.43,23,2982,837,1317,787,3.3776,283200
-119.37,36.22,19,1673,318,1298,343,2.7060000000000004,64800
-117.64,34.15,16,2896,404,1165,379,6.4559,392900
-118.35,34.0,46,3402,503,1389,504,5.3462,270400
-119.06,34.38,33,1465,262,731,266,3.9464,230300
-118.39,33.83,32,2075,539,954,519,5.6370000000000005,500001
-117.32,34.11,41,1229,302,994,270,1.4891,67300
-121.81,37.23,17,2319,324,1076,338,6.4664,278300
-122.04,37.97,21,6445,1839,3621,1735,2.5841,112500
-116.25,33.75,33,278,91,375,81,2.025,50000
-121.2,37.8,28,3264,576,1512,567,3.7546,135300
-120.45,34.95,32,1574,447,1772,463,1.8625,90200
-118.08,33.98,36,1492,282,1041,270,4.0677,165800
-122.25,37.79,45,1786,526,1475,460,1.7772,97500
-119.26,34.27,40,2528,572,1318,549,3.6413,212700
-116.91,33.71,19,6807,1164,2703,1055,3.1591,189700
-122.07,37.92,26,3872,739,1629,684,4.4312,225000
-118.35,33.93,34,617,189,810,180,1.9766,162500
-118.56,34.37,23,3927,728,1984,707,4.8536,202600
-118.31,33.88,35,1939,412,1036,400,3.5556,238000
-122.25,37.83,35,1613,428,675,422,3.4722,243100
-117.28,32.84,21,2455,660,1015,597,3.7596,381300
-118.06,34.1,38,3229,636,1599,609,3.8646,257100
-121.27,37.87,34,1010,206,678,234,2.9531,104000
-118.29,33.74,41,1382,361,905,344,2.75,238300
-117.94,33.87,46,2066,450,1275,448,3.9375,187000
-119.74,36.83,14,4675,829,2235,787,4.1098,108200
-117.89,34.07,32,2374,450,1580,427,3.8837,200300
-122.01,36.99,28,1321,240,652,239,4.9808,263100
-122.08,37.59,16,1816,365,1367,355,4.235,156300
-118.27,34.11,36,1832,539,934,486,3.0521,276600
-117.48,33.98,20,2451,475,1785,456,3.3966,115000
-118.17,33.87,49,1937,445,1339,440,3.0319,162800
-118.41,34.02,34,1430,357,805,362,3.3462,307000
-117.3,34.1,44,589,130,504,137,1.775,63400
-121.9,37.28,26,3756,553,1408,535,5.6427,320000
-122.23,37.78,43,1420,472,1506,438,1.9338,112500
-118.29,33.9,27,1013,394,1067,400,1.7714,159400
-118.09,33.98,37,1226,255,1068,271,3.1607,172200
-121.31,38.64,19,5407,838,1927,804,4.6302,195400
-119.03,35.41,37,1761,443,911,365,2.0331,53200
-117.11,32.78,16,2220,512,930,527,3.6528,133200
-118.16,34.14,41,3039,482,973,446,7.4817,500001
-117.33,34.06,48,732,149,486,139,2.5673,68200
-119.3,36.34,27,1515,358,1178,309,1.4432,48100
-124.1,40.95,17,1485,345,823,316,1.8993,78400
-119.12,36.19,21,2645,464,1245,407,2.9145,114200
-122.32,37.94,47,1911,283,697,275,6.2712,267700
-118.29,34.07,19,3013,1118,2465,1008,2.5386,290600
-122.49,41.43,19,3689,644,1544,566,3.125,76100
-117.14,32.76,35,2539,661,1308,629,2.6777,146400
-117.25,33.38,17,1614,431,1031,389,2.0956,134400
-118.21,33.97,52,4220,908,3731,892,3.1901,167600
-122.29,37.9,49,1283,238,576,236,3.3333,276800
-118.35,34.04,36,1956,601,1672,546,1.8685,150700
-122.21,37.77,43,1017,328,836,277,2.2604,100000
-117.89,33.85,18,2036,414,1292,380,3.875,273000
-120.86,35.39,23,1664,355,629,279,2.7344,188300
-122.39,40.59,26,1279,438,1276,420,1.2404,81300
-121.79,37.67,26,2163,339,947,346,6.0797,211000
-118.61,34.21,41,1058,228,778,245,3.3534,180500
-120.11,36.96,17,3344,570,1624,536,3.8952,95300
-118.46,34.29,24,3668,890,3151,810,3.0526,183300
-120.44,34.97,26,1705,344,1605,307,3.7589,113700
-122.26,37.77,52,2097,444,915,413,2.9899,228100
-122.09,37.68,41,1834,463,1105,467,2.8322,170300
-119.22,34.34,29,3128,672,1815,648,2.9821,175700
-118.79,34.14,7,3003,504,1143,466,5.8548,500001
-121.25,37.95,46,2001,428,1384,401,1.9402,62200
-118.48,34.07,37,4042,549,1318,542,12.8665,500001
-118.17,34.12,35,2568,672,1696,605,2.9154,169200
-119.79,36.74,35,853,296,1228,289,1.0513,39600
-121.92,36.63,36,877,175,349,168,3.4167,339100
-117.93,33.85,31,2149,465,966,302,3.875,183900
-117.58,33.92,16,4157,586,2036,594,6.155,246400
-121.48,38.49,26,3165,806,2447,752,1.5908,78600
-118.45,37.37,26,3135,524,1385,523,4.337,139700
-118.06,33.86,16,5603,938,3045,893,5.0778,293700
-118.38,34.06,50,1509,291,690,259,6.2344,500001
-117.95,33.92,32,1661,312,1201,302,4.0,178200
-118.29,33.71,31,2809,666,1316,633,4.5606,303800
-121.88,37.24,14,7174,950,2782,899,8.3065,394200
-122.0,36.97,30,1029,242,753,249,3.1205,240500
-117.99,33.75,30,1859,462,1314,418,3.0909,184400
-122.33,37.94,45,1226,279,590,260,2.8833,140400
-119.27,35.88,32,1393,343,1282,336,1.5069,43700
-117.95,33.84,32,1378,492,1202,448,3.4028,183700
-118.04,33.81,22,4057,624,2204,643,5.8527,241000
-120.71,38.34,16,1257,231,559,213,4.4531,144300
-120.97,37.43,27,1380,270,810,262,2.1875,137500
-120.98,37.68,24,705,114,347,141,3.1912,149600
-118.9,35.41,6,4656,971,2320,935,3.0938,100800
-117.71,33.47,17,2681,454,830,410,5.5507,345700
-117.32,34.49,7,4584,1051,2049,918,1.6232,93400
-120.82,37.51,17,1664,253,736,254,4.4083,165800
-118.35,34.08,52,2088,388,908,375,3.8141,342000
-118.31,33.96,47,2005,392,1134,415,3.7143,140300
-118.13,34.7,34,1943,500,1078,446,1.1296,93800
-121.29,37.97,52,1610,480,1025,440,1.2962,110200
-115.59,32.69,30,935,177,649,148,2.5769,94400
-122.22,37.79,46,2366,575,1647,527,2.6042,124700
-121.84,39.73,52,957,263,513,223,1.3672,55000
-122.5,37.74,45,1771,349,1098,342,3.7552,296600
-118.27,34.07,34,786,341,1239,320,2.3438,152100
-121.96,37.35,37,1755,325,699,321,3.925,251300
-118.11,33.86,33,2389,410,1229,393,5.3889,234900
-118.54,34.25,26,2639,378,1191,401,6.2788,322200
-118.15,34.12,43,1810,427,742,429,3.8529,350000
-117.75,34.06,52,62,9,44,16,0.4999,112500
-122.41,37.77,52,1963,565,1628,524,2.6083,193800
-121.66,37.93,19,2055,358,1064,350,4.7426,263100
-119.15,34.83,6,8733,1600,2006,736,4.5724,168400
-118.22,33.98,36,1514,453,1496,448,2.1044,148200
-118.41,34.0,37,1426,259,689,261,5.5284,331000
-122.41,37.79,52,3610,1286,1504,1047,3.2059,500001
-117.31,34.53,26,2299,496,1259,441,2.6125,79900
-122.48,37.67,31,2609,433,1746,464,5.1054,294500
-119.35,36.16,21,2751,602,1496,489,2.3882,49200
-122.18,40.02,30,1952,397,961,333,2.25,68200
-120.87,37.6,32,4579,914,2742,856,2.6619,86200
